danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,emotion,ambient,anime,bluegrass,blues,classical,comedy,country,dancehall,disco,edm,emo,folk,forro,funk,grunge,hardcore,house,industrial,j-pop,j-rock,jazz,metal,metalcore,opera,pop,punk,reggaeton,rock,rockabilly,ska,sleep,soul
0.445,0.88,-3.217,0.0468,0.0641,0.0,0.122,0.797,186.117,213160.0,34.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.28,0.908,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080.0,73.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.671,0.638,-8.171,0.0251,0.0027,0.000695,0.161,0.619,107.088,352377.0,0.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.766,0.882,-4.478,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,172466.0,75.0,1.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.4,0.563,-10.233,0.0307,0.17,0.0,0.133,0.442,138.006,245733.0,60.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.514,0.836,-3.663,0.0381,0.112,0.0,0.0878,0.501,143.888,263120.0,64.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.462,0.628,-5.659,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760.0,62.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.742,0.322,-12.873,0.0375,0.217,2.67e-06,0.0731,0.814,93.152,276306.0,50.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.609,0.912,-3.324,0.0338,0.0734,3.1e-06,0.159,0.564,118.035,247466.0,56.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.52,0.86,-7.032,0.0287,0.000271,0.207,0.104,0.603,129.408,282000.0,37.0,1.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.704,0.544,-11.402,0.026,0.0873,1.66e-05,0.041,0.628,120.717,269573.0,64.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.605,0.737,-9.054,0.0407,0.0846,0.0,0.179,0.372,113.456,239266.0,0.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.685,0.748,-10.551,0.0272,0.106,0.000153,0.1,0.94,118.323,213840.0,41.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.551,0.969,-2.41,0.0373,0.0727,7.55e-05,0.0991,0.431,136.507,231400.0,53.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.667,0.664,-8.061,0.0272,0.285,1.57e-05,0.402,0.82,116.325,252640.0,29.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.611,0.94,-5.211,0.0934,0.171,0.000116,0.213,0.616,128.354,246133.0,34.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.611,0.846,-3.548,0.0374,0.178,0.0,0.12,0.544,129.961,153253.0,62.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.476,0.92,-3.223,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,193640.0,57.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.589,0.704,-4.772,0.0303,0.151,0.0,0.067,0.437,84.956,186253.0,61.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.689,0.545,-4.304,0.0383,0.133,0.0,0.284,0.732,170.01,194693.0,46.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.534,0.755,-5.005,0.0359,0.0706,0.0,0.0866,0.466,144.014,199320.0,43.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.509,0.963,-4.358,0.0398,0.0255,0.0,0.127,0.932,159.984,219920.0,45.0,2.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.627,0.678,-4.691,0.0294,0.185,0.0,0.374,0.724,100.032,160839.0,57.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.281,0.58,-5.967,0.0323,0.333,0.0,0.122,0.282,151.568,253933.0,65.0,1.0,False,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.593,0.552,-5.838,0.028,0.18,1.71e-05,0.11,0.39,115.0,254181.0,62.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.583,0.806,-4.804,0.0369,0.0713,5.01e-06,0.117,0.392,130.074,214600.0,48.0,3.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.641,0.794,-5.586,0.0668,0.465,0.0,0.269,0.784,95.032,173613.0,49.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.655,0.864,-3.938,0.104,0.272,1e-05,0.18,0.661,120.139,223533.0,20.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.605,0.67,-4.606,0.0313,0.308,0.0,0.258,0.419,95.93,289040.0,23.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.574,0.906,-5.376,0.0576,0.00906,0.000912,0.124,0.495,100.034,226946.0,17.0,2.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.673,0.88,-5.329,0.0385,0.0114,0.000185,0.0717,0.841,126.087,218906.0,16.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.576,0.931,-5.983,0.0335,0.00198,0.455,0.0678,0.841,129.975,304280.0,19.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.711,0.816,-4.875,0.0298,0.0215,0.0,0.0832,0.83,101.955,182906.0,28.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.603,0.859,-3.772,0.0415,0.026,0.0,0.225,0.702,123.074,215386.0,48.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.621,0.851,-5.558,0.134,0.0202,1.45e-05,0.887,0.449,90.94,385413.0,53.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.702,0.795,-4.764,0.0568,0.329,0.0,0.0505,0.836,83.961,247586.0,66.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.794,0.733,-4.915,0.0884,0.0541,0.0,0.03,0.521,93.932,187219.0,55.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.753,0.503,-6.213,0.0406,0.049,0.0,0.15,0.648,136.892,159888.0,58.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.566,0.851,-4.931,0.0431,0.0433,0.0,0.161,0.553,137.02,203413.0,0.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.546,0.873,-4.477,0.0558,0.0135,0.0,0.0556,0.651,77.02,187920.0,39.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.603,0.927,-2.598,0.0562,0.0446,0.0,0.0565,0.815,109.938,176533.0,49.0,3.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.765,0.596,-7.586,0.0518,0.5,0.0,0.289,0.941,158.112,141533.0,57.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.775,0.884,-4.763,0.0746,0.019,2.25e-05,0.0921,0.792,100.024,139053.0,36.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.765,0.92,-4.362,0.0984,0.249,0.0,0.618,0.799,121.011,175772.0,54.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.62,0.776,-4.109,0.0365,0.358,4.31e-05,0.11,0.551,93.963,221633.0,58.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.655,0.627,-5.274,0.0417,0.167,2.72e-06,0.0862,0.592,78.024,186533.0,53.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.829,0.767,-4.706,0.0474,0.00633,0.000867,0.142,0.849,118.079,160692.0,56.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.572,0.949,-4.865,0.06,0.00165,0.000195,0.163,0.53,118.974,194866.0,71.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.591,0.741,-4.867,0.0466,0.202,0.0,0.208,0.635,81.995,172106.0,66.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.552,0.225,-11.501,0.0477,0.827,0.0,0.111,0.67,138.002,219573.0,75.0,1.0,False,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.585,0.863,-4.061,0.0401,0.0446,0.0,0.0937,0.788,147.931,210560.0,67.0,2.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
